Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"Kolkata,West Bengal,India",10/13/2017,27.0,33.2,28.9,25.9,84.71,41.4,10.3,,200.5,,0.0,0.0,0.0,2.2,44.8,1004.9,"Light Rain, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",10/14/2017,27.0,33.3,29.7,25.4,78.53,42.2,8.1,,209.08,,0.0,0.0,0.0,2.3,46.9,1004.9,"Rain, Sky Coverage Decreasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",10/15/2017,26.0,34.0,29.8,25.4,78.0,42.3,6.9,,160.83,,0.0,0.0,0.0,2.3,34.8,1005.3,Smoke Or Haze,22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",10/16/2017,26.0,35.0,30.0,24.7,74.94,44.9,5.8,,59.92,,0.0,0.0,0.0,2.0,34.9,1005.4,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",10/17/2017,26.0,34.0,29.6,23.0,69.61,37.3,8.1,,56.54,,0.0,0.0,0.0,2.0,30.8,1005.2,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",10/18/2017,26.0,34.0,29.5,25.2,78.78,42.1,12.8,,89.92,,1.62,8.33,0.0,2.1,50.1,1005.9,"Drizzle, Lightning Without Thunder, Mist, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",10/19/2017,25.0,31.0,27.4,25.0,87.18,36.9,13.9,,88.5,,6.61,8.33,0.0,2.4,69.6,1006.1,"Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",10/20/2017,25.0,27.0,25.5,24.5,94.26,30.6,16.1,,123.67,,60.11,33.33,0.0,2.0,77.4,1002.7,"Rain, Thunderstorm, Light Rain, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Overcast"
"Kolkata,West Bengal,India",10/21/2017,23.0,26.0,24.6,23.4,92.98,,15.0,,270.58,,13.73,16.67,0.0,1.9,77.5,1001.8,"Light Drizzle, Rain, Light Rain, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Overcast"
"Kolkata,West Bengal,India",10/22/2017,22.0,32.0,26.7,22.3,78.18,36.8,9.2,,275.63,,0.0,0.0,0.0,2.2,25.0,1007.0,Smoke Or Haze,22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",10/23/2017,24.0,33.0,28.3,24.0,78.6,39.3,6.9,,221.58,,0.0,0.0,0.0,2.1,21.4,1008.4,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",10/24/2017,26.0,34.0,29.0,24.2,77.04,40.6,9.2,,218.42,,0.0,0.0,0.0,2.1,41.0,1010.8,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",10/25/2017,22.0,32.4,26.7,23.8,85.08,40.2,11.4,,172.83,,0.0,4.17,0.0,1.9,53.2,1013.4,"Mist, Rain, Thunderstorm, Light Rain, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",10/26/2017,23.0,31.1,26.7,23.7,84.47,37.7,8.1,,76.92,,0.0,0.0,0.0,1.8,40.4,1014.1,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",10/27/2017,22.0,31.0,25.8,21.1,77.43,33.0,5.8,,79.63,,0.0,0.0,0.0,1.6,15.3,1012.7,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",10/28/2017,22.0,31.0,26.0,20.2,72.59,32.5,5.8,,144.83,,0.0,0.0,0.0,1.7,9.8,1012.6,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",10/29/2017,22.0,30.6,25.9,21.5,78.13,33.4,5.8,,113.46,,0.0,0.0,0.0,1.8,35.8,1013.7,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",10/30/2017,22.0,29.0,25.0,21.7,82.32,32.0,10.3,,113.46,,0.0,0.0,0.0,1.7,42.9,1013.6,"Mist, Thunderstorm, Fog, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",10/31/2017,20.0,27.5,23.6,20.3,82.72,29.5,8.1,,37.58,,0.0,0.0,0.0,1.9,37.2,1013.4,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",11/01/2017,19.0,28.5,24.3,19.7,77.2,30.1,8.1,,129.61,,0.0,0.0,0.0,1.8,22.7,1013.6,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",11/02/2017,20.9,30.0,24.7,19.4,74.34,30.8,6.9,,138.42,,0.0,0.0,0.0,2.1,25.6,1012.1,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",11/03/2017,19.0,31.0,25.1,19.0,71.46,31.4,8.1,,92.79,,0.0,0.0,0.0,2.1,13.8,1011.9,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",11/04/2017,21.2,32.0,26.4,19.8,69.3,32.9,8.1,,49.08,,0.0,0.0,0.0,2.3,32.4,1012.5,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",11/05/2017,22.0,32.0,27.3,21.4,72.46,34.5,8.1,,133.67,,0.0,0.0,0.0,2.4,22.8,1012.5,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",11/06/2017,23.0,32.0,26.6,19.9,68.39,35.4,10.3,,205.29,,0.0,0.0,0.0,2.5,12.6,1012.4,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",11/07/2017,20.0,32.0,25.5,18.6,67.69,32.4,11.4,,166.17,,0.0,0.0,0.0,2.2,9.2,1012.7,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",11/08/2017,21.4,31.0,25.6,19.1,69.14,31.9,9.2,,200.96,,0.0,0.0,0.0,2.1,13.7,1012.4,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",11/09/2017,21.0,31.0,25.6,19.1,69.44,31.9,9.2,,187.63,,0.0,0.0,0.0,2.3,16.1,1011.4,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",11/10/2017,21.0,31.0,25.2,17.5,65.26,31.4,9.2,,84.46,,0.0,0.0,0.0,2.1,14.9,1011.7,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",11/11/2017,19.0,30.0,24.7,18.3,69.05,31.0,6.9,,73.25,,0.0,0.0,0.0,2.2,27.3,1012.2,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",11/12/2017,19.0,30.5,25.1,17.6,65.22,30.6,9.2,,87.88,,0.0,0.0,0.0,2.2,26.7,1010.7,Smoke Or Haze,22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",11/13/2017,20.0,31.0,25.2,16.5,60.44,30.6,9.2,,92.13,,0.0,0.0,0.0,2.2,28.5,1009.9,Smoke Or Haze,22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",11/14/2017,20.0,29.1,25.0,18.3,67.5,29.9,9.2,,67.46,,0.0,0.0,0.0,2.1,54.6,1010.4,Smoke Or Haze,22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",11/15/2017,21.0,24.0,22.0,20.3,90.13,,8.1,,43.29,,22.09,25.0,0.0,1.5,78.6,1011.7,"Rain, Light Rain, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Overcast"
"Kolkata,West Bengal,India",11/16/2017,20.0,24.4,22.0,20.3,90.16,,8.1,,55.38,,0.8,12.5,0.0,1.9,75.8,1011.5,"Mist, Rain, Light Rain, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Overcast"
"Kolkata,West Bengal,India",11/17/2017,20.0,25.0,22.6,20.9,90.17,,10.3,,67.58,,15.09,25.0,0.0,1.7,73.6,1011.2,"Mist, Thunderstorm, Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",11/18/2017,22.1,29.0,25.1,22.7,87.2,33.6,4.7,,76.35,,0.1,4.17,0.0,1.8,54.6,1011.4,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Partially cloudy"
"Kolkata,West Bengal,India",11/19/2017,22.0,31.0,26.4,22.4,79.44,35.5,4.7,,135.92,,0.0,0.0,0.0,2.0,31.8,1011.9,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",11/20/2017,22.0,31.0,25.7,20.3,74.34,32.4,8.1,,131.71,,0.0,0.0,0.0,1.8,13.6,1012.5,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",11/21/2017,19.0,28.3,23.8,15.9,63.59,27.9,9.2,,278.38,,0.0,0.0,0.0,2.0,9.0,1012.6,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",11/22/2017,15.0,27.0,21.0,11.2,56.3,26.7,11.4,,217.25,,0.0,0.0,0.0,2.0,13.5,1011.5,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",11/23/2017,14.0,26.0,20.1,11.8,61.95,,8.1,,187.83,,0.0,0.0,0.0,1.9,5.6,1011.6,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",11/24/2017,15.0,27.0,19.9,12.6,65.17,26.7,6.9,,210.04,,0.0,0.0,0.0,1.9,5.3,1013.1,"Mist, Sky Coverage Decreasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",11/25/2017,15.0,27.0,20.3,13.3,66.88,27.1,9.2,,201.08,,0.0,0.0,0.0,1.7,2.3,1014.8,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",11/26/2017,14.0,27.5,20.2,13.1,67.16,27.0,6.9,,184.58,,0.0,0.0,0.0,1.7,6.4,1015.0,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",11/27/2017,14.0,28.0,20.6,14.2,69.57,27.6,6.9,,140.63,,0.0,0.0,0.0,1.6,5.2,1013.0,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",11/28/2017,15.0,27.2,19.9,13.9,71.68,27.5,6.9,,138.58,,0.0,0.0,0.0,1.7,0.3,1013.5,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",11/29/2017,15.0,27.0,20.2,12.8,66.73,26.7,9.2,,92.29,,0.0,0.0,0.0,1.5,0.0,1015.1,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",11/30/2017,14.0,27.0,19.6,12.8,68.39,26.7,10.3,,176.13,,0.0,0.0,0.0,1.5,0.0,1014.2,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",12/01/2017,14.0,26.6,20.0,14.6,72.98,,9.2,,162.46,,0.0,0.0,0.0,1.6,7.7,1013.8,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",12/02/2017,15.0,27.0,20.5,14.8,72.43,27.0,9.2,,147.88,,0.0,0.0,0.0,1.8,5.1,1014.6,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",12/03/2017,16.0,27.0,20.7,14.6,71.3,26.9,9.2,,172.25,,0.0,0.0,0.0,1.8,0.0,1014.6,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",12/04/2017,16.5,27.0,20.5,14.2,69.43,27.0,5.8,,137.75,,0.0,0.0,0.0,1.7,0.3,1013.4,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",12/05/2017,14.0,26.1,19.9,13.6,70.15,,8.1,,120.63,,0.0,0.0,0.0,1.5,2.8,1012.9,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",12/06/2017,15.0,26.0,20.1,14.8,73.51,,8.1,,189.92,,0.0,0.0,0.0,1.7,31.1,1012.1,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",12/07/2017,15.0,27.0,21.3,15.7,72.49,27.2,8.1,,145.83,,0.0,0.0,0.0,1.5,32.9,1012.4,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",12/08/2017,20.0,24.3,21.9,17.2,75.32,,6.9,,207.33,,0.0,0.0,0.0,1.8,72.3,1012.6,"Light Rain, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",12/09/2017,18.0,21.8,20.3,18.1,87.47,,9.2,,70.83,,7.5,12.5,0.0,1.5,78.9,1011.2,"Mist, Light Drizzle, Rain, Light Rain, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Overcast"
"Kolkata,West Bengal,India",12/10/2017,21.0,23.2,22.0,20.7,92.13,,9.2,,123.79,,6.09,12.5,0.0,1.7,80.5,1011.0,"Drizzle, Light Drizzle, Light Rain, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,"Rain, Overcast"
"Kolkata,West Bengal,India",12/11/2017,21.0,27.0,23.1,20.0,83.73,28.2,6.9,,250.63,,0.0,0.0,0.0,1.8,52.3,1013.0,"Drizzle, Mist, Light Drizzle, Rain, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",12/12/2017,20.6,29.0,23.4,19.5,80.14,29.8,6.9,,167.83,,0.0,0.0,0.0,1.4,19.1,1014.1,"Mist, Sky Coverage Increasing, Sky Unchanged, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",12/13/2017,19.0,29.0,23.6,18.3,73.99,29.8,62.2,,155.5,,0.0,0.0,0.0,1.6,2.3,1014.4,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",12/14/2017,18.9,29.0,22.8,17.6,75.0,29.1,6.9,,175.79,,0.0,0.0,0.0,1.6,0.0,1015.5,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",12/15/2017,18.0,28.0,22.1,16.3,71.93,28.3,6.9,,133.08,,0.0,0.0,0.0,1.7,0.0,1016.1,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",12/16/2017,16.0,27.0,20.8,13.6,67.12,26.4,11.4,,174.38,,0.0,0.0,0.0,1.8,0.0,1016.9,"Mist, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",12/17/2017,12.0,24.6,18.8,11.9,66.38,,12.8,,175.42,,0.0,0.0,0.0,1.9,0.0,1017.8,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",12/18/2017,13.0,24.0,18.1,13.9,78.69,,6.9,,192.21,,0.0,0.0,0.0,1.2,0.0,1018.0,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",12/19/2017,15.0,22.0,17.4,15.1,86.65,,8.1,,105.58,,0.0,0.0,0.0,1.0,4.0,1018.1,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",12/20/2017,15.0,23.0,18.4,14.9,81.01,,6.9,,119.88,,0.0,0.0,0.0,1.6,22.0,1018.6,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",12/21/2017,14.0,23.0,17.9,14.6,81.5,,5.8,,113.29,,0.0,0.0,0.0,1.3,16.0,1018.0,"Mist, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",12/22/2017,14.0,25.5,19.1,14.8,78.6,,6.9,,99.0,,0.0,0.0,0.0,1.3,0.0,1016.1,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",12/23/2017,16.0,25.5,20.1,15.6,76.78,,8.1,,53.96,,0.0,0.0,0.0,1.4,0.3,1014.2,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",12/24/2017,15.0,25.4,19.2,13.4,71.92,,8.1,,82.92,,0.0,0.0,0.0,1.5,3.3,1014.2,"Mist, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",12/25/2017,13.0,25.3,18.5,13.2,72.56,,8.1,,80.04,,0.0,0.0,0.0,1.6,0.0,1014.2,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",12/26/2017,12.0,24.8,18.0,10.5,63.76,,11.4,,138.88,,0.0,0.0,0.0,1.9,0.0,1015.1,"Mist, Sky Coverage Increasing, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",12/27/2017,13.0,26.0,18.9,12.3,67.71,,10.3,,78.63,,0.0,0.0,0.0,1.8,0.0,1015.0,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",12/28/2017,15.0,26.0,19.5,13.7,71.27,,9.2,,57.42,,0.0,0.0,0.0,1.8,2.3,1015.2,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",12/29/2017,12.0,26.0,18.9,13.1,71.55,,8.1,,91.5,,0.0,0.0,0.0,1.6,2.8,1016.0,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",12/30/2017,13.0,25.1,18.4,13.6,75.38,,8.1,,40.5,,0.0,0.0,0.0,1.3,0.0,1015.3,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",12/31/2017,14.0,27.0,19.7,13.3,70.02,27.0,9.2,,57.0,,0.0,0.0,0.0,1.7,0.0,1013.5,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",01/01/2018,15.0,24.2,19.1,14.1,74.36,,6.9,,36.54,,0.0,0.0,0.0,1.6,31.2,1012.1,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Partially cloudy
"Kolkata,West Bengal,India",01/02/2018,13.0,24.3,18.3,13.5,75.35,,10.3,,114.96,,0.0,0.0,0.0,1.7,1.2,1011.4,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",01/03/2018,13.0,23.8,17.7,11.3,68.78,,11.4,,177.38,,0.0,0.0,0.0,1.7,0.0,1012.7,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",01/04/2018,11.0,21.6,15.5,10.6,74.06,,9.2,,66.25,,0.0,0.0,0.0,1.5,0.0,1014.8,"Mist, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",01/05/2018,10.0,22.0,14.9,9.9,74.85,,6.9,,149.0,9.1,0.0,0.0,0.0,1.4,1.5,1013.2,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",01/06/2018,10.0,23.0,15.9,8.4,65.84,,8.1,,70.63,,0.0,0.0,0.0,1.6,0.0,1012.5,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",01/07/2018,9.0,22.5,15.2,8.1,66.12,,9.2,,84.75,7.6,0.0,0.0,0.0,1.5,0.0,1014.2,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",01/08/2018,9.0,21.0,14.6,9.6,74.54,,10.3,,129.58,7.9,0.0,0.0,0.0,1.5,0.0,1016.3,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",01/09/2018,10.0,22.1,15.3,9.2,69.73,,11.4,,134.04,,0.0,0.0,0.0,1.4,0.0,1017.0,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",01/10/2018,9.0,22.8,15.9,9.6,69.5,,11.4,,195.17,,0.0,0.0,0.0,1.5,0.0,1016.8,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",01/11/2018,10.0,22.5,15.6,10.3,73.55,,10.3,,93.75,,0.0,0.0,0.0,1.2,0.0,1015.5,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",01/12/2018,9.0,22.5,15.8,11.6,77.78,,6.9,,74.79,,0.0,0.0,0.0,1.0,2.1,1014.5,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",01/13/2018,11.0,21.5,15.6,11.0,75.61,,6.9,,190.92,,0.0,0.0,0.0,1.2,0.0,1014.5,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",01/14/2018,11.0,21.5,15.7,12.5,82.13,,8.1,,121.5,,0.0,0.0,0.0,1.0,0.0,1015.1,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",01/15/2018,10.0,24.0,16.0,11.0,75.21,,8.1,,182.83,9.1,0.0,0.0,0.0,1.0,3.7,1014.2,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",01/16/2018,11.0,24.0,16.7,11.2,73.3,,9.2,,92.71,,0.0,0.0,0.0,1.4,2.1,1013.6,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",01/17/2018,11.0,24.0,17.1,10.3,68.36,,8.1,,131.25,,0.0,0.0,0.0,1.3,0.0,1013.8,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
"Kolkata,West Bengal,India",01/18/2018,11.0,25.0,18.0,10.9,66.63,,8.1,,137.7,,0.0,0.0,0.0,1.6,0.0,1014.1,"Mist, Fog, Smoke Or Haze",22.5705,88.3713,"Kolkata, WB, India","Kolkata, WB, India",,Clear
